"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2026-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","6.9","","","","1"
"2026-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.0","","","","1"
"2019-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.1","","","","1"
"2019-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.3","","","","1"
"2019-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.3","","","","1"
"2019-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.8","","","","1"
"2019-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.0","","","","1"
"2019-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.4","","","","1"
"2019-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.0","","","","1"
"2019-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.0","","","","1"
"2019-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.6","","","","1"
"2019-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.5","","","","1"
"2019-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.0","","","","1"
"2019-12","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.9","","","","1"
"2020-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.0","","","","1"
"2020-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.1","","","","1"
"2020-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","57.4","","","","1"
"2020-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","51.4","","","","1"
"2020-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","53.4","","","","1"
"2020-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","57.3","","","","1"
"2020-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","58.2","","","","1"
"2020-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","58.8","","","","1"
"2020-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","59.8","","","","1"
"2020-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","60.0","","","","1"
"2020-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","59.9","","","","1"
"2020-12","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","59.4","","","","1"
"2021-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","57.8","","","","1"
"2021-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","58.8","","","","1"
"2021-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","59.6","","","","1"
"2021-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","59.2","","","","1"
"2021-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","60.1","","","","1"
"2021-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.5","","","","1"
"2021-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.4","","","","1"
"2021-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.3","","","","1"
"2021-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.5","","","","1"
"2021-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.6","","","","1"
"2021-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.8","","","","1"
"2021-12","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.7","","","","1"
"2022-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","60.0","","","","1"
"2022-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.3","","","","1"
"2022-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.4","","","","1"
"2022-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.7","","","","1"
"2022-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.0","","","","1"
"2022-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.2","","","","1"
"2022-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.8","","","","1"
"2022-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.5","","","","1"
"2022-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.0","","","","1"
"2022-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.3","","","","1"
"2022-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.2","","","","1"
"2022-12","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.0","","","","1"
"2023-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.5","","","","1"
"2023-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.7","","","","1"
"2023-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.8","","","","1"
"2023-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.9","","","","1"
"2023-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.0","","","","1"
"2023-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","63.4","","","","1"
"2023-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.9","","","","1"
"2023-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.6","","","","1"
"2023-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.2","","","","1"
"2023-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.2","","","","1"
"2023-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.0","","","","1"
"2023-12","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.7","","","","1"
"2024-01","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","60.8","","","","1"
"2024-02","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.0","","","","1"
"2024-03","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.0","","","","1"
"2024-04","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.3","","","","1"
"2024-05","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.1","","","","1"
"2024-06","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","62.3","","","","1"
"2024-07","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.7","","","","1"
"2024-08","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.4","","","","1"
"2024-09","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.1","","","","1"
"2024-10","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","61.1","","","","1"
"2024-11","Canada","2021A000011124","Employment rate","Total, all education levels","Total - Gender","15 years and over","Percent","239","units","0","v2628010","1.10.1.1.1","60.9","","","","1"
